params,ari_mean,ari_std,ari_median,nmi_mean,nmi_std,nmi_median,silhouette_mean,silhouette_std,silhouette_median,davies_bouldin_mean,davies_bouldin_std,davies_bouldin_median,coverage_mean,coverage_std,coverage_median,n_runs_ok,dataset,config_id
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 5, 'n_marker_agents': 3, 'n_transporter_agents': 20, 'tau_percentile': 25, 'iterations': 2500}",0.1549819402886123,0.023387777215816943,0.16035210497929275,0.42144882144732576,0.024688709733317524,0.427356332885209,-0.6333047961872977,0.038640500180568096,-0.6355211559843503,16.452304603795408,4.2932756115601665,15.496396412491912,0.9973782771535581,0.00537554310651961,1.0,30,wine,77
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 5, 'n_marker_agents': 20, 'n_transporter_agents': 10, 'tau_percentile': 25, 'iterations': 2500}",0.15480337921707454,0.0156742559130951,0.15554854686674496,0.41422640710511,0.023273546816992976,0.4154696873235727,-0.6141849688366509,0.041139451002556796,-0.6032948570062704,14.903448131017788,3.1768472514817128,14.120402818743116,1.0,0.0,1.0,30,wine,87
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 5, 'n_marker_agents': 10, 'n_transporter_agents': 3, 'tau_percentile': 25, 'iterations': 2500}",0.1545317524518711,0.020785057339563526,0.15430631672373518,0.41413949930691013,0.020205111567121944,0.41631515422484466,-0.6214956905856623,0.0500496903533985,-0.6286492971827947,15.375035167418405,3.396886199929138,14.453173133571617,1.0,0.0,1.0,30,wine,79
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 5, 'n_marker_agents': 10, 'n_transporter_agents': 10, 'tau_percentile': 25, 'iterations': 2500}",0.15373098733441223,0.018782805325879663,0.15430780297991847,0.4143831935321979,0.023969399259825108,0.41038017266703275,-0.6129636377159159,0.046295658352982515,-0.610486792544281,14.85263373270768,3.24350996864997,14.155824252037766,1.0,0.0,1.0,30,wine,81
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 8, 'n_marker_agents': 20, 'n_transporter_agents': 20, 'tau_percentile': 25, 'iterations': 2500}",0.15358075550295283,0.021008237883653157,0.14771802922734556,0.4352762833455534,0.021847236565378673,0.42991502507835805,-0.6444546576085268,0.03415338161626161,-0.6374893164949984,13.229685649263258,2.2486839473328475,12.638654794872998,1.0,0.0,1.0,30,wine,107
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 5, 'n_marker_agents': 10, 'n_transporter_agents': 20, 'tau_percentile': 25, 'iterations': 2500}",0.15260479152865344,0.018593264010947658,0.1540506468026574,0.4126147240615101,0.023717477793751808,0.4130501515245112,-0.6173605742697169,0.05059818102630929,-0.6207805056637271,14.603759409116565,3.043827179813196,14.269030471436894,1.0,0.0,1.0,30,wine,83
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 8, 'n_marker_agents': 10, 'n_transporter_agents': 10, 'tau_percentile': 25, 'iterations': 2500}",0.15199281713104504,0.01859805176822104,0.15198932667103668,0.42962907774498355,0.01747150910864463,0.43177235009440235,-0.6430433477842745,0.04400348485267968,-0.631306377801369,14.024328155876677,2.8191355211403573,13.900345656061246,1.0,0.0,1.0,30,wine,99
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 5, 'n_marker_agents': 3, 'n_transporter_agents': 10, 'tau_percentile': 25, 'iterations': 2500}",0.1512036365335983,0.02475508841383923,0.152302311248621,0.4130298380813366,0.026666043753635554,0.41564956546154785,-0.6312629379294169,0.0357177367603263,-0.6367894721263007,15.654621700456714,5.0034970837735795,13.560981359129752,0.9928838951310862,0.011955722621357582,1.0,30,wine,75
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 3, 'n_marker_agents': 10, 'n_transporter_agents': 3, 'tau_percentile': 15, 'iterations': 2500}",0.15086623673224134,0.025787017843473904,0.15290537902236034,0.37470071853861053,0.0332536902564704,0.3718097301109127,-0.5417722637526315,0.07256320210134429,-0.5406075419320318,19.999603905006687,7.262798918125002,18.633829733137446,1.0,0.0,1.0,30,wine,60
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 8, 'n_marker_agents': 3, 'n_transporter_agents': 20, 'tau_percentile': 25, 'iterations': 2500}",0.15052955888249872,0.024967594542697234,0.1480583688798135,0.43578684868224854,0.024193265204986106,0.4351417922198794,-0.6471658027814413,0.0342265399464644,-0.6565352162736143,15.692009436739111,4.288864252379877,15.790772748547209,0.9947565543071162,0.011040751290624477,1.0,30,wine,95
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 8, 'n_marker_agents': 20, 'n_transporter_agents': 10, 'tau_percentile': 25, 'iterations': 2500}",0.15039421205255418,0.01688547723049494,0.1505770939089104,0.4295484844908881,0.023417741725126184,0.4290655276034825,-0.6448762936974277,0.04569022716098361,-0.6526424178988155,13.95104521234712,3.334343621550085,13.24562401577893,1.0,0.0,1.0,30,wine,105
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 3, 'n_marker_agents': 10, 'n_transporter_agents': 10, 'tau_percentile': 25, 'iterations': 2500}",0.15012103613948855,0.021317670218199327,0.14868631774964586,0.37412374937750786,0.025830918320146706,0.37630299193695527,-0.5560779950592377,0.05643148504538871,-0.5646698939839427,18.875091056292263,5.23035651273637,17.617489116244272,1.0,0.0,1.0,30,wine,63
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 5, 'n_marker_agents': 20, 'n_transporter_agents': 10, 'tau_percentile': 15, 'iterations': 2500}",0.14937998887089854,0.020196092064560286,0.14785924297006875,0.4142919680181706,0.021087774926338117,0.4094070274543713,-0.6192940231410105,0.03882108369641897,-0.614968280773895,14.956272843685873,2.7411493619236613,14.456967231076923,1.0,0.0,1.0,30,wine,86
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 5, 'n_marker_agents': 20, 'n_transporter_agents': 3, 'tau_percentile': 15, 'iterations': 2500}",0.14916831848391418,0.02193483780858358,0.15045251836345697,0.4206622760036546,0.024080804855939344,0.4190194213946862,-0.6108545281331715,0.04246282605618692,-0.6154534412750955,14.926158909309654,2.6988969229186592,14.91125431810419,1.0,0.0,1.0,30,wine,84
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 5, 'n_marker_agents': 20, 'n_transporter_agents': 20, 'tau_percentile': 15, 'iterations': 2500}",0.1490930167363002,0.02058227951008472,0.1529569868169473,0.4202239790509025,0.024320960924570808,0.4202833446300135,-0.610037171787137,0.05235321019621665,-0.6096105472491296,14.76985216427843,2.3503361749016376,14.705983926427288,1.0,0.0,1.0,30,wine,88
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 5, 'n_marker_agents': 3, 'n_transporter_agents': 3, 'tau_percentile': 25, 'iterations': 2500}",0.1487303762552046,0.019257328248068747,0.146471801593278,0.41735235133549364,0.017542314907516485,0.41998703924856373,-0.6178887952904758,0.037526957957803087,-0.6235345865814959,15.735856222744358,4.225711178562702,14.828647313708094,0.9966292134831461,0.00789187547030168,1.0,30,wine,73
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 5, 'n_marker_agents': 10, 'n_transporter_agents': 20, 'tau_percentile': 15, 'iterations': 2500}",0.1484093787143256,0.020442138145048066,0.14922791923134487,0.41930545890031773,0.024516971161540307,0.4172395253132368,-0.622589747503504,0.04645312457773413,-0.6276029095272491,15.052636575389778,3.40877585085396,14.161774731698046,1.0,0.0,1.0,30,wine,82
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 8, 'n_marker_agents': 10, 'n_transporter_agents': 20, 'tau_percentile': 25, 'iterations': 2500}",0.14823950658044807,0.018643324430103546,0.1486245102878284,0.4307569228607672,0.016801509337136915,0.43065884576405267,-0.649101915258201,0.040080759680194596,-0.6473127838825037,14.051296274170266,3.1076389337547,13.538918109948867,1.0,0.0,1.0,30,wine,101
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 3, 'n_marker_agents': 20, 'n_transporter_agents': 10, 'tau_percentile': 25, 'iterations': 2500}",0.14780784442905792,0.024276796601427637,0.15407072216569367,0.3713997847152368,0.029209768607540945,0.37852226406221434,-0.5460687960670422,0.060422676961319643,-0.5530182355367463,15.795005150289958,4.414759575222363,14.835881383148893,1.0,0.0,1.0,30,wine,69
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 3, 'n_marker_agents': 10, 'n_transporter_agents': 3, 'tau_percentile': 25, 'iterations': 2500}",0.14780149158173247,0.02453189697406518,0.14568432068206627,0.3679696176678082,0.035701092305527087,0.371902212317096,-0.539488170410263,0.060767318664140244,-0.527947248821086,17.230135135496152,5.1651081447222955,16.39552268396404,1.0,0.0,1.0,30,wine,61
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 3, 'n_marker_agents': 20, 'n_transporter_agents': 10, 'tau_percentile': 15, 'iterations': 2500}",0.14771449954320928,0.022342158551222385,0.14614118312175045,0.37663940956104364,0.025465105478709817,0.37873968401250835,-0.5474625833372843,0.0665479774339459,-0.5474089539762962,18.55252642087025,5.155248596583152,18.191863994641118,1.0,0.0,1.0,30,wine,68
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 8, 'n_marker_agents': 3, 'n_transporter_agents': 10, 'tau_percentile': 25, 'iterations': 2500}",0.1475281142098914,0.02396068948937862,0.14497885985274978,0.4317716950202942,0.025055165563844666,0.4383668822469162,-0.6499946379313666,0.03739074537467092,-0.6527180385958553,14.804890969875936,3.7291817942476984,14.4250145511831,0.996816479400749,0.007059204803359837,1.0,30,wine,93
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 3, 'n_marker_agents': 20, 'n_transporter_agents': 3, 'tau_percentile': 15, 'iterations': 2500}",0.1474059478259505,0.021857233987822248,0.14310713052831808,0.375006631998354,0.02854705993580444,0.3719251961677352,-0.5384604555517375,0.051519448947907755,-0.5487260762982133,17.38809997671716,3.6515807716869935,16.47854620533282,1.0,0.0,1.0,30,wine,66
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 8, 'n_marker_agents': 3, 'n_transporter_agents': 3, 'tau_percentile': 25, 'iterations': 2500}",0.14630344883564775,0.021265882783999258,0.14260975378321955,0.4281290967300394,0.01848665735594,0.4282739858162692,-0.6498017147265329,0.038532180317121544,-0.6574419543851049,14.502102186503306,3.8577960691084465,13.599349688826821,0.9953183520599251,0.011429359190761898,1.0,30,wine,91
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 3, 'n_marker_agents': 20, 'n_transporter_agents': 3, 'tau_percentile': 25, 'iterations': 2500}",0.14615800703643755,0.01900331943908579,0.1460905858071,0.3712738828433783,0.026825105302179745,0.3719667504426504,-0.5378040063697745,0.060658509841582865,-0.5363761364527,17.766678087097773,5.730417389449121,16.413298951843284,1.0,0.0,1.0,30,wine,67
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 3, 'n_marker_agents': 10, 'n_transporter_agents': 20, 'tau_percentile': 15, 'iterations': 2500}",0.14598641665855688,0.0204826154810833,0.14529446087219638,0.37044925242457794,0.02786047268560278,0.3709791875621875,-0.5578513488570658,0.06484421050227478,-0.543364638265343,18.152549732445557,4.581761825002371,18.310054946715855,1.0,0.0,1.0,30,wine,64
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 5, 'n_marker_agents': 10, 'n_transporter_agents': 3, 'tau_percentile': 15, 'iterations': 2500}",0.14569347996407137,0.017527694363670642,0.14574368851446595,0.4202057193037529,0.022225432856606418,0.4238612475730371,-0.6111971194202884,0.04546778133723045,-0.620266767594719,15.915233237286799,4.3173979993566025,14.952566411002726,1.0,0.0,1.0,30,wine,78
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 3, 'n_marker_agents': 20, 'n_transporter_agents': 20, 'tau_percentile': 15, 'iterations': 2500}",0.1454474086794207,0.020533237203601066,0.14322124912086062,0.365804043152054,0.025068244333590003,0.3644474449910896,-0.550432572568544,0.05520443298436667,-0.5477519015622231,18.30380579930367,7.9476426342258755,16.147334336436785,1.0,0.0,1.0,30,wine,70
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 3, 'n_marker_agents': 10, 'n_transporter_agents': 20, 'tau_percentile': 25, 'iterations': 2500}",0.14466834983790128,0.021304086647129537,0.14206280502578622,0.36075305807558783,0.03723023724458376,0.3632948360684819,-0.5371928013378775,0.05357715017968049,-0.5272867507396115,17.31890587217019,4.435337849900073,17.524893339335044,1.0,0.0,1.0,30,wine,65
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 5, 'n_marker_agents': 10, 'n_transporter_agents': 10, 'tau_percentile': 15, 'iterations': 2500}",0.1440854235314696,0.01969473255906666,0.14557361337259722,0.4156158659851318,0.015343044272243622,0.4158903832086933,-0.6280980071754417,0.03436481713300767,-0.6338370281258283,15.379173801640972,2.4760343605462234,15.289373281280412,1.0,0.0,1.0,30,wine,80
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 3, 'n_marker_agents': 20, 'n_transporter_agents': 20, 'tau_percentile': 25, 'iterations': 2500}",0.1438543753477777,0.023693648343762048,0.14426141989051988,0.3588851765666892,0.031034604006961276,0.3657599819279004,-0.5600796887402452,0.04998140212919975,-0.5588311636234835,19.264577591052053,6.391063353708302,18.439550757859507,1.0,0.0,1.0,30,wine,71
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 3, 'n_marker_agents': 10, 'n_transporter_agents': 10, 'tau_percentile': 15, 'iterations': 2500}",0.1434573262934339,0.025145087226253877,0.1477367830104707,0.3664419450474074,0.03310767207079136,0.3673595213193426,-0.5654327918207444,0.06752407244715594,-0.5603099169422566,16.75548175574993,5.35753027136734,16.13470834386385,1.0,0.0,1.0,30,wine,62
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 3, 'n_marker_agents': 3, 'n_transporter_agents': 3, 'tau_percentile': 15, 'iterations': 2500}",0.14313471758676133,0.025144707484044494,0.1397634461394362,0.36552870794832754,0.028820100896254024,0.35979120839152634,-0.5754378434604139,0.06755192580526342,-0.5716172605812777,17.484521762270898,4.576758705286729,16.579289668699154,0.9956928838951311,0.007632091337945625,1.0,30,wine,54
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 5, 'n_marker_agents': 3, 'n_transporter_agents': 10, 'tau_percentile': 15, 'iterations': 2500}",0.14277896176476645,0.01836619246833332,0.1417888437128667,0.4184242673791376,0.02179711229537091,0.41807503713011784,-0.6244275317822083,0.03218173356556303,-0.6156750986500847,15.815838531397837,3.033804356314371,15.475752481230888,0.9973782771535581,0.006916174274389285,1.0,30,wine,74
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 3, 'n_marker_agents': 3, 'n_transporter_agents': 3, 'tau_percentile': 25, 'iterations': 2500}",0.14069578049191403,0.023541002381239007,0.13623810337672845,0.3615885298585987,0.03036669728591228,0.35716485186934627,-0.573894887202737,0.04671631965669807,-0.5783941293522346,17.912752719904894,4.393456744016538,17.938201025112715,0.9973782771535581,0.005933700193915677,1.0,30,wine,55
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 3, 'n_marker_agents': 3, 'n_transporter_agents': 20, 'tau_percentile': 25, 'iterations': 2500}",0.1399514548092354,0.0241995231956138,0.1359239844639969,0.3607901137924467,0.0343084567450987,0.36355332979177524,-0.5743871893951689,0.05981938314272393,-0.5745903962409941,18.8808867141203,6.288739586606768,17.82002163194381,0.997191011235955,0.005179519358029725,1.0,30,wine,59
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 3, 'n_marker_agents': 3, 'n_transporter_agents': 20, 'tau_percentile': 15, 'iterations': 2500}",0.13979035016032135,0.027446034984057347,0.13867578572526024,0.36910499290657234,0.038790788925780646,0.3660976033172664,-0.5741819111316209,0.05415511455009187,-0.5900397875983927,17.23578253916508,3.5356879908085483,17.499293710570107,0.9975655430711611,0.008418639248310497,1.0,30,wine,58
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 5, 'n_marker_agents': 3, 'n_transporter_agents': 20, 'tau_percentile': 15, 'iterations': 2500}",0.13974340770136678,0.019923814616887206,0.13694364899751577,0.4087428865127232,0.019679593888947557,0.4082185504638678,-0.636118954826956,0.035098701165920974,-0.6407122173362962,16.04713532061721,3.785586909736287,15.569496059561796,0.9945692883895132,0.009674600264486516,1.0,30,wine,76
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 5, 'n_marker_agents': 3, 'n_transporter_agents': 3, 'tau_percentile': 15, 'iterations': 2500}",0.13918030417614538,0.022220031787155908,0.136691509420448,0.40974423046304037,0.02144369621983939,0.4107391753680493,-0.6221725004676639,0.04976439666128102,-0.625035439900033,15.547324853375526,4.651684591727456,14.147000463992851,0.9943820224719102,0.010256976732306477,1.0,30,wine,72
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 8, 'n_marker_agents': 20, 'n_transporter_agents': 3, 'tau_percentile': 15, 'iterations': 2500}",0.13597593922406473,0.014073185137036237,0.13420239740017476,0.435482640018585,0.015501618085338283,0.4363337068796833,-0.6471582897091633,0.03624123362545744,-0.6452757779343312,14.542576372455645,2.7433963495248674,14.249581094609837,1.0,0.0,1.0,30,wine,102
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 8, 'n_marker_agents': 20, 'n_transporter_agents': 20, 'tau_percentile': 15, 'iterations': 2500}",0.13559660060634002,0.017073364181964985,0.13681869678026118,0.43189348326192195,0.01632793450152857,0.4330694684221676,-0.6548444153756784,0.03513559326569787,-0.6578130524681761,14.039844246662396,2.6514886585996855,13.461495186164278,1.0,0.0,1.0,30,wine,106
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 3, 'n_marker_agents': 3, 'n_transporter_agents': 10, 'tau_percentile': 25, 'iterations': 2500}",0.1340749020652865,0.026212965557475463,0.13319904899154728,0.35773841669471756,0.03230271119588744,0.3564371224608619,-0.5748872824200769,0.05274693345169952,-0.5681990023563275,18.678930343718623,6.513291279155957,18.36711232532688,0.997752808988764,0.004722666746411431,1.0,30,wine,57
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 8, 'n_marker_agents': 20, 'n_transporter_agents': 10, 'tau_percentile': 15, 'iterations': 2500}",0.13393303332308515,0.013747842270932805,0.1373146361366006,0.43054822597189524,0.014937943483682648,0.4315302535608402,-0.6556602411318136,0.038691248935165,-0.6547145356796997,13.626080790029217,2.010417778295677,13.548100770954779,1.0,0.0,1.0,30,wine,104
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 8, 'n_marker_agents': 10, 'n_transporter_agents': 20, 'tau_percentile': 15, 'iterations': 2500}",0.1336496428889466,0.014240481974284234,0.1315820577398043,0.4358660156139122,0.01593006184288127,0.4349262294172227,-0.6462406171406874,0.04148423485662147,-0.6473299531330364,13.992385141252552,1.8399503285425403,13.850291759446549,1.0,0.0,1.0,30,wine,100
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 8, 'n_marker_agents': 10, 'n_transporter_agents': 10, 'tau_percentile': 15, 'iterations': 2500}",0.13210320352119745,0.01777526731624919,0.13453898786361423,0.42913292466507985,0.01780346647240926,0.4279294030993216,-0.6534197919408132,0.0349492166109559,-0.6521580011555347,14.9058089157852,4.608843241679846,14.351189070690904,1.0,0.0,1.0,30,wine,98
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 8, 'n_marker_agents': 3, 'n_transporter_agents': 3, 'tau_percentile': 15, 'iterations': 2500}",0.1317751648126838,0.017018465251905722,0.13117111389459343,0.43335784443740116,0.015239028224663092,0.43507983703996905,-0.6555505736397657,0.030360456753896696,-0.6535642665009822,14.717354294297447,3.4720066105630742,14.119027400829724,0.9955056179775281,0.008256706998145551,1.0,30,wine,90
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 8, 'n_marker_agents': 10, 'n_transporter_agents': 3, 'tau_percentile': 15, 'iterations': 2500}",0.13045353354570463,0.013611484006450045,0.12790881985539798,0.43167961196455473,0.015536605634305492,0.4329952624766231,-0.6507697434658372,0.037231371702272274,-0.6490891602929292,14.178712233618308,2.9401724169205705,13.977043417294295,1.0,0.0,1.0,30,wine,96
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 3, 'n_marker_agents': 3, 'n_transporter_agents': 10, 'tau_percentile': 15, 'iterations': 2500}",0.1300244596908709,0.02581061934921322,0.1270816420087944,0.3464664510057634,0.0294420552350023,0.34529651551252666,-0.5847743441356161,0.04509638113031039,-0.587994615442208,17.890751961620346,6.896842440698092,15.669800811946448,0.995505617977528,0.011085130027676963,1.0,30,wine,56
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 8, 'n_marker_agents': 3, 'n_transporter_agents': 20, 'tau_percentile': 15, 'iterations': 2500}",0.12995874188487033,0.015302335907716815,0.13024331150309829,0.43085101905717066,0.01604540342677809,0.432329068719972,-0.6545351897451333,0.030662607627048293,-0.6595383403471851,15.130347018126946,3.2117861912361363,14.879243163785603,0.9936329588014982,0.014192730577899942,1.0,30,wine,94
"{'grid_scale': 4.0, 'beacon_radius': 8, 'local_beacon_cap': 8, 'n_marker_agents': 3, 'n_transporter_agents': 10, 'tau_percentile': 15, 'iterations': 2500}",0.1275123899207353,0.01947888693006261,0.12610874706014902,0.43213372786972903,0.01947914859876358,0.431819990343584,-0.6511092295191151,0.02674798406727525,-0.6521536104511024,13.828317699533759,2.010355876260327,13.735926016191069,0.9949438202247192,0.012079740391663032,1.0,30,wine,92
"{'grid_scale': 4.0, 'beacon_radius': 6, 'local_beacon_cap': 5, 'n_marker_agents': 20, 'n_transporter_agents': 3, 'tau_percentile': 25, 'iterations': 2500}",0.10414232045054918,0.011715844154725338,0.1052450831408866,0.39030117484849897,0.01893899926133284,0.39146983167102883,-0.6525834639907624,0.04023376058940085,-0.6493718802560948,16.89788019930075,2.883837444995319,16.51062141643788,1.0,0.0,1.0,30,wine,31
"{'grid_scale': 4.0, 'beacon_radius': 6, 'local_beacon_cap': 5, 'n_marker_agents': 20, 'n_transporter_agents': 20, 'tau_percentile': 25, 'iterations': 2500}",0.10373967139860381,0.012894011968104154,0.10225595573594809,0.39287593394067527,0.0209772808858271,0.39393397915734213,-0.6611679989152333,0.035527670617789456,-0.6599730264128045,18.868134955474908,3.640490598609781,18.32561173114214,1.0,0.0,1.0,30,wine,35
"{'grid_scale': 4.0, 'beacon_radius': 6, 'local_beacon_cap': 5, 'n_marker_agents': 20, 'n_transporter_agents': 10, 'tau_percentile': 25, 'iterations': 2500}",0.10219205171211539,0.010574081159301463,0.10400296965245648,0.3869537679161305,0.018169754748693367,0.3868388790445712,-0.6612443100148565,0.04231494708681158,-0.6765840153646556,15.960953504631702,3.4404627428429135,15.728089348250732,1.0,0.0,1.0,30,wine,33
"{'grid_scale': 4.0, 'beacon_radius': 6, 'local_beacon_cap': 5, 'n_marker_agents': 10, 'n_transporter_agents': 20, 'tau_percentile': 25, 'iterations': 2500}",0.10075409363102267,0.012311937836626482,0.09943844086843673,0.3854742130554342,0.01832410124498782,0.38583237053730923,-0.6559622477661209,0.028023605078212038,-0.6569771299941148,18.339387847679802,4.189601218573528,17.296067592652328,1.0,0.0,1.0,30,wine,29
"{'grid_scale': 4.0, 'beacon_radius': 6, 'local_beacon_cap': 5, 'n_marker_agents': 10, 'n_transporter_agents': 10, 'tau_percentile': 25, 'iterations': 2500}",0.10018550999524144,0.012026694095532751,0.10076198014416039,0.38747765059420125,0.018962695072599102,0.3901267348763071,-0.6613266649181655,0.03275973875971799,-0.6597950206284676,16.46666262575942,2.900385128928896,16.539196916888308,1.0,0.0,1.0,30,wine,27
"{'grid_scale': 4.0, 'beacon_radius': 6, 'local_beacon_cap': 8, 'n_marker_agents': 20, 'n_transporter_agents': 20, 'tau_percentile': 25, 'iterations': 2500}",0.09932238082681703,0.012727107074953345,0.09915306018178631,0.4056536866715963,0.018207303484636932,0.4061689944972223,-0.661932079200382,0.03297761731800203,-0.6631925998196659,14.79828368532052,3.3055255035475897,14.008838451891272,1.0,0.0,1.0,30,wine,53
"{'grid_scale': 4.0, 'beacon_radius': 6, 'local_beacon_cap': 8, 'n_marker_agents': 20, 'n_transporter_agents': 3, 'tau_percentile': 25, 'iterations': 2500}",0.09915971494492744,0.01059575567712585,0.09844173381214237,0.40519283672062995,0.015125390158598545,0.40736725902366777,-0.6729618789857167,0.030911745426275637,-0.6763363186375848,14.75102469322061,2.5098975845491904,14.449568900116775,1.0,0.0,1.0,30,wine,49
"{'grid_scale': 4.0, 'beacon_radius': 6, 'local_beacon_cap': 8, 'n_marker_agents': 3, 'n_transporter_agents': 20, 'tau_percentile': 25, 'iterations': 2500}",0.09828397753555713,0.013721292061866872,0.09744272915087272,0.40125013360760525,0.021027043415441798,0.40435518005271776,-0.6666693720109009,0.027345194804644382,-0.6687068494606705,15.539514699357051,2.7167516327571115,15.229975232685486,0.9925093632958801,0.01953319072719895,1.0,30,wine,41
"{'grid_scale': 4.0, 'beacon_radius': 6, 'local_beacon_cap': 8, 'n_marker_agents': 20, 'n_transporter_agents': 10, 'tau_percentile': 25, 'iterations': 2500}",0.09820622379968716,0.011848889031450257,0.09793352490792621,0.4007725324609393,0.013853050614757218,0.4003661941626197,-0.6676105032534594,0.031241916228496872,-0.6716001897583068,14.838738426534514,2.9349318961040956,14.33080548199592,1.0,0.0,1.0,30,wine,51
"{'grid_scale': 4.0, 'beacon_radius': 6, 'local_beacon_cap': 8, 'n_marker_agents': 10, 'n_transporter_agents': 20, 'tau_percentile': 25, 'iterations': 2500}",0.09806576792302772,0.012711258132712799,0.09397816374239584,0.39913531970780336,0.015484466152453599,0.3971552744642513,-0.6734763042270404,0.025151267177567504,-0.6761828160274255,15.564478320941085,2.753808671153724,15.654276222902336,1.0,0.0,1.0,30,wine,47
"{'grid_scale': 4.0, 'beacon_radius': 6, 'local_beacon_cap': 3, 'n_marker_agents': 3, 'n_transporter_agents': 20, 'tau_percentile': 25, 'iterations': 2500}",0.0980635726803518,0.01628241169340974,0.09703394602804052,0.34154728097702897,0.02492701077579158,0.33903595541534604,-0.631296923316011,0.05247634619183367,-0.6373841357862078,19.729541549657903,4.573940314768682,19.595204864031714,0.9964419475655432,0.009995510221035593,1.0,30,wine,5
"{'grid_scale': 4.0, 'beacon_radius': 6, 'local_beacon_cap': 5, 'n_marker_agents': 10, 'n_transporter_agents': 3, 'tau_percentile': 25, 'iterations': 2500}",0.09744324108031123,0.011462443692827822,0.09718377783660197,0.38617124681797804,0.017761409150619058,0.38693500002880143,-0.6640463438542468,0.035961091676461165,-0.6650176353875934,17.889129800571766,3.396887345675298,17.536404919172117,1.0,0.0,1.0,30,wine,25
"{'grid_scale': 4.0, 'beacon_radius': 6, 'local_beacon_cap': 3, 'n_marker_agents': 20, 'n_transporter_agents': 20, 'tau_percentile': 25, 'iterations': 2500}",0.09737142407516144,0.01515374669979147,0.0968245482503527,0.3383707338545912,0.029508781245208816,0.3363905709493336,-0.6226439860949028,0.053034847074855736,-0.6289783392103694,20.395579903144057,5.698727936370907,20.10981203742195,1.0,0.0,1.0,30,wine,17
